SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,Radium-226,090cc44a-7ca1-46fc-98bf-5bc6f5afb0a6,"water/ground-, long-term",kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,Emissions to water/ocean,kg,=,ecoinventEFv3.7,Radium-226,74a0aabb-e11b-4f3b-8921-45e447b33393,water/ocean,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,Emissions to water/lake,kg,=,ecoinventEFv3.7,Radium-226,15648250-4537-4960-a6dc-0802d39c26a7,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,Emissions to water/river,kg,=,ecoinventEFv3.7,Radium-226,15648250-4537-4960-a6dc-0802d39c26a7,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Radium-226,15648250-4537-4960-a6dc-0802d39c26a7,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-226/kg,1E98A24D-325D-4D07-8B91-B7FCDCDE2392,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Radium-226,d65a94b4-0479-42cc-8274-2db66e1e6aeb,water/unspecified,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,Emissions to water/groundwater,kg,=,ecoinventEFv3.7,Radium-228,fe807c9d-7e35-4500-9511-25b92cd6fe53,water/ground-,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,"Emissions to water/groundwater, long-term",kg,=,ecoinventEFv3.7,Radium-228,d4bb55d3-8165-466b-b502-d4b25fae104b,"water/ground-, long-term",kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,Emissions to water/ocean,kg,=,ecoinventEFv3.7,Radium-228,09257283-72d9-4d13-838b-ee7f28e6d146,water/ocean,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,Emissions to water/lake,kg,=,ecoinventEFv3.7,Radium-228,d2312bc4-af11-445f-aa07-20d95b2794bd,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,Emissions to water/river,kg,=,ecoinventEFv3.7,Radium-228,d2312bc4-af11-445f-aa07-20d95b2794bd,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,"Emissions to water/river, long-term",kg,=,ecoinventEFv3.7,Radium-228,d2312bc4-af11-445f-aa07-20d95b2794bd,water/surface water,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
SimaPro9.4,Radium-228/kg,CFA89026-8CD4-448A-8B23-F80507457053,Emissions to water/(unspecified),kg,=,ecoinventEFv3.7,Radium-228,4ea9bb4f-e4ab-45d7-beb5-dc07fc1c685a,water/unspecified,kBq,Chris Mutel,,2023-01-09T23:20:04.470300+01:00,Automated match. Notebook: Match - Minor random name differences,,,
