SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,"Transformation, from annual crop, irrigated",7AB6BC23-834D-40C9-9000-47A198B1F3D5,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, irrigated",a70beb60-354d-4dcd-b6fd-8c251357fb2a,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop, irrigated, extensive",EB9A5274-C9AC-4951-BED3-27F05CD5DA23,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, irrigated, extensive",fabbb533-f106-4786-aefc-f5ecaed20262,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop, irrigated, intensive",7C665B5B-3879-4E50-85A3-88629B67E5D8,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, irrigated, intensive",10ebc72c-2c4b-45ea-abd8-cb7fe0805883,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop, non-irrigated",B37250F1-E32C-457D-8A0B-19F5249E139F,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, non-irrigated",4b420f19-0421-461e-a0b6-7efbf580089b,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop, non-irrigated, extensive",ADF626E7-CCA3-4093-BF4E-A6620B7AD21A,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, non-irrigated, extensive",c7869c43-266c-429d-bfd5-6b578ed32ce8,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from annual crop, non-irrigated, intensive",BFCC1EC6-7904-4A20-8CDA-AC13C9BA1802,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from annual crop, non-irrigated, intensive",ab3e851e-21c9-47cf-8e7d-5f96dfae3ba5,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from arable land, unspecified use",FCA36EA6-C91C-4C79-A6EE-1BB30058D439,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from arable land, unspecified use",4d166779-88fd-441b-9537-f3b974e3bff7,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from cropland fallow (non-use)",D37EE2AC-E687-475A-BF70-C5DDA0A8A4E9,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from cropland fallow (non-use)",4da2ea28-8273-4901-9931-264169ec7731,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from dump site",22202CBB-AC97-4A37-82C1-44929F6370B9,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from dump site",5eb25424-acb6-4ffa-a96a-5fdef05f6515,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from dump site, inert material landfill",695AB1E5-8927-4EAC-AAAD-16E297732AF1,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from dump site, inert material landfill",c1513682-45ad-444e-afb5-27c660714e88,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from dump site, residual material landfill",663903A0-D74F-45E8-A04A-A5C2895B09A1,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from dump site, residual material landfill",7fdc928c-f347-45e7-82d7-046acdf878ae,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from dump site, sanitary landfill",449299C1-28CD-4FD4-B57E-56B74BE4089A,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from dump site, sanitary landfill",b79e26a0-88db-441f-b79b-508506e81b93,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from dump site, slag compartment",073F2BC1-5377-4230-A322-529C8B335CEA,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from dump site, slag compartment",7d5b5802-3698-4be8-98f8-ab7c1a2e9328,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from forest, extensive",8B7B761A-E4C4-48B8-B6CC-7CAED923ADAE,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from forest, extensive",e71f95a5-fd82-4128-9fd1-be3f0e85d0fc,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from forest, intensive",B4CB6C0A-7EC5-4A47-AF33-4A56CE8C6DBE,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from forest, intensive",e717f3cc-ac70-4c9b-be56-1614239b917e,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from forest, primary (non-use)",6E19532C-89E9-43EE-99FB-FD3FE0E317AD,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from forest, primary (non-use)",9d136389-8670-45ae-ad1d-a06848a1fd1d,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
SimaPro9.4,"Transformation, from forest, secondary (non-use)",B7101FC3-74CA-49C5-90B5-7809A9558138,Resources/land,m2,=,ecoinventEFv3.7,"Transformation, from forest, secondary (non-use)",9cc80820-fcf9-4ea9-8e67-0aa423eba6a4,natural resource/land,m2,Chris Mutel,,2023-01-09T11:48:19.138338+01:00,Automated match. Notebook: Match - Resources,,,
